PassengerId,Survived,Class,Name,SibSp,Parch,Ticket,Fare,Cabin,Age,Hometown,Boarded,Destination,Gender
892,No,3,"Kelly, Mr. James",0,0,330911,7.83,unknown,19,"Unknown, Ireland",Southampton,"New York, New York, US",M
893,No,3,"Wilkes, Mrs. James (Ellen Needs)",1,0,363272,7.0,unknown,47,"Penzance, Cornwall, England",Southampton,"Akron, Ohio, US",F
894,No,2,"Myles, Mr. Thomas Francis",0,0,240276,9.69,unknown,63,"Fermoy, Ireland[note 1]",Queenstown,"Waban, Massachusetts, US",M
895,No,3,"Wirz, Mr. Albert",0,0,315154,8.66,unknown,27,"Uster, Switzerland",Southampton,"Beloit, Wisconsin, US",M
896,No,3,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",1,1,3101298,12.29,unknown,22,"Taalintehdas, Finland",Southampton,"Monessen, Pennsylvania, US",F
897,No,3,"Svensson, Mr. Johan Cervin",0,0,7538,9.22,unknown,14,"Knäred, Halland, Sweden",Southampton,"Beresford, South Dakota, US",M
898,No,3,"Connolly, Miss. Kate",0,0,330972,7.63,unknown,35,"Bank Place, Tipperary, Ireland",Queenstown,"Dobbs Ferry, New York, US",F
899,No,2,"Caldwell, Mr. Albert Francis",1,1,248738,29.0,unknown,26,"Bangkok, Siam[note 5]",Southampton,"Roseville, Illinois, US",M
900,No,3,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",0,0,2657,7.23,unknown,18,"Shwayhad, Syria",Cherbourg,"Greensburg, Pennsylvania, US",F
901,No,3,"Davies, Mr. John Samuel",2,0,A/4 48871,24.15,unknown,21,"West Bromwich, Staffordshire, England",Southampton,"Pontiac, Michigan, US",M
902,No,3,"Ilieff, Mr. Ylio",0,0,349220,7.9,unknown,32,"Unknown, Bulgaria",Southampton,"Chicago, Illinois, US",M
903,No,1,"Jones, Mr. Charles Cresson",0,0,694,26.0,unknown,46,"Bennington, Vermont, US",Southampton,"Bennington, Vermont, US",M
904,No,1,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",1,0,21228,82.27,B45,23,"Minneapolis, Minnesota, US",Southampton,"Minneapolis, Minnesota, US",F
905,No,2,"Howard, Mr. Benjamin",1,0,24065,26.0,unknown,63,"Swindon, Wiltshire, England",Southampton,"Idaho, US",M
906,No,1,"Chaffee, Mrs. Herbert Fuller (Carrie Constance Toogood)",1,0,W.E.P. 5734,61.18,E31,47,"Amenia, North Dakota, US",Southampton,"Amenia, North Dakota, US",F
907,No,2,"del Carlo, Mrs. Sebastiano (Argenia Genovesi)",1,0,SC/PARIS 2167,27.72,unknown,24,"Montecarlo, Lucca, Tuscany, Italy",Cherbourg,"Chicago, Illinois, US",F
908,No,2,"Keane, Mr. Daniel",0,0,233734,12.35,unknown,35,"Limerick, Ireland[note 1]",Queenstown,"St Louis, Missouri, US",M
909,No,3,"Assaf, Mr. Gerios",0,0,2692,7.22,unknown,21,"Kafr Mishki, Lebanon",Cherbourg,"Ottawa, Ontario, Canada",M
910,No,3,"Ilmakangas, Miss. Ida Livija",1,0,STON/O2. 3101270,7.92,unknown,27,"New York City, New York, US",Southampton,"New York, New York, US",F
911,No,3,"Assaf Khalil, Mrs. Mariana (Miriam"")""",0,0,2696,7.22,unknown,45,"Kafr Mishki, Lebanon",Cherbourg,"Ottawa, Ontario, Canada",F
912,No,1,"Rothschild, Mr. Martin",1,0,PC 17603,59.4,unknown,46,"New York, New York, US",Cherbourg,"New York, New York, US",M
913,No,3,"Olsen, Master. Artur Karl",0,1,C 17368,3.17,unknown,9,"Trondheim, Norway",Southampton,"Brooklyn, New York, US",Unknown
914,No,1,"Flegenheim, Mrs. Alfred (Antoinette)",0,0,PC 17598,31.68,unknown,48,"New York, New York, US",Cherbourg,"New York, New York, US",F
915,No,1,"Williams, Mr. Richard Norris II",0,1,PC 17597,61.38,unknown,21,"Geneva, Switzerland",Cherbourg,"Radnor, Pennsylvania, US",M
916,No,1,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",1,3,PC 17608,262.38,B57 B59 B63 B66,48,"Cooperstown, New York, US",Cherbourg,"Cooperstown, New York, US",F
917,No,3,"Robins, Mr. Alexander A",1,0,A/5. 3337,14.5,unknown,50,"St Austell, Cornwall, England",Southampton,"Yonkers, New York, US",M
918,No,1,"Ostby, Miss. Helene Ragnhild",0,1,113509,61.98,B36,22,"Providence, Rhode Island, US",Southampton,"Providence, Rhode Island, US",F
919,No,3,"Daher, Mr. Shedid",0,0,2698,7.22,unknown,19,"Ibrin[85], Syria or Lebanon",Cherbourg,"Kulpmont, Pennsylvania, US",M
920,No,1,"Brady, Mr. John Bertram",0,0,113054,30.5,A21,41,"Pomeroy, Washington, US",Southampton,"Pomeroy, Washington, US",M
921,No,3,"Samaan, Mr. Elias",2,0,2662,21.68,unknown,17,"Hardîne, Lebanon",Cherbourg,"Wilkes-Barre, Pennsylvania, US",M
922,No,2,"Louch, Mr. Charles Alexander",1,0,SC/AH 3085,26.0,unknown,50,"Weston-super-Mare, North Somerset, England",Southampton,"New York, New York, US",M
923,No,2,"Jefferys, Mr. Clifford Thomas",2,0,C.A. 31029,31.5,unknown,24,"Guernsey, Channel Islands",Southampton,"Elizabeth, New Jersey, US",M
924,No,3,"Dean, Mrs. Bertram (Eva Georgetta Light)",1,2,C.A. 2315,20.58,unknown,32,"Bartley Farm, Hampshire, England",Southampton,"Wichita, Kansas, US",F
925,No,3,"Johnston, Mrs. Andrew G (Elizabeth Lily"" Watson)""",1,2,W./C. 6607,23.45,unknown,34,"Thornton Heath, London, England",Southampton,"New London, Connecticut, US",F
926,No,1,"Mock, Mr. Philipp Edmund",1,0,13236,57.75,C78,30,"New York, New York, US",Cherbourg,"New York, New York, US",M
927,No,3,"Katavelas, Mr. Vassilios (Catavelas Vassilios"")""",0,0,2682,7.23,unknown,19,"Agios Sostis, Greece",Cherbourg,"Milwaukee, Wisconsin, US",M
928,No,3,"Roth, Miss. Sarah A",0,0,342712,8.05,unknown,26,"London, England",Southampton,"New York, New York, US",F
929,No,3,"Cacic, Miss. Manda",0,0,315087,8.66,unknown,21,"Široka Kula, Croatia",Southampton,"Chicago, Illinois, US",F
930,No,3,"Sap, Mr. Julius",0,0,345768,9.5,unknown,21,"Zwevezele, Belgium",Southampton,"Detroit, Michigan, US",M
931,No,3,"Hee, Mr. Ling",0,0,1601,56.5,unknown,28,"Hong Kong, China",Southampton,"New York, New York, US",M
932,No,3,"Karun, Mr. Franz",0,1,349256,13.42,unknown,39,"Milje, Slovenia",Southampton,"Galesburg, Illinois, US",M
933,No,1,"Franklin, Mr. Thomas Parham",0,0,113778,26.55,D34,37,"London, England, UK",Southampton,"New York, New York, US",M
934,No,3,"Goldsmith, Mr. Nathan",0,0,SOTON/O.Q. 3101263,7.85,unknown,41,"Unknown, Russia",Southampton,"Philadelphia, Pennsylvania, US",M
935,No,2,"Corbett, Mrs. Walter H (Irene Colvin)",0,0,237249,13.0,unknown,30,"Provo, Utah, US",Southampton,"Provo, Utah, US",F
936,No,1,"Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)",1,0,11753,52.55,D19,45,"Boston, Massachusetts, US",Southampton,"Boston, Massachusetts, US",F
937,No,3,"Peltomaki, Mr. Nikolai Johannes",0,0,STON/O 2. 3101291,7.92,unknown,25,"Helsinki, Finland",Southampton,"New York, New York, US",M
938,No,1,"Chevre, Mr. Paul Romaine",0,0,PC 17594,29.7,A9,45,"Paris, France",Cherbourg,"Ottawa, Ontario, Canada",M
939,No,3,"Shaughnessy, Mr. Patrick",0,0,370374,7.75,unknown,24,"Tynagh, Galway, Ireland",Queenstown,"New York, New York, US",M
940,No,1,"Bucknell, Mrs. William Robert (Emma Eliza Ward)",0,0,11813,76.29,D15,59,"Philadelphia, Pennsylvania, US",Cherbourg,"Philadelphia, Pennsylvania, US",F
941,No,3,"Coutts, Mrs. William (Winnie Minnie"" Treanor)""",0,2,C.A. 37671,15.9,unknown,36,"London, England",Southampton,"Brooklyn, New York, US",F
942,No,1,"Smith, Mr. Lucien Philip",1,0,13695,60.0,C31,24,"Huntington, West Virginia, US",Cherbourg,"Huntington, West Virginia, US",M
943,No,2,"Pulbaum, Mr. Franz",0,0,SC/PARIS 2168,15.03,unknown,27,"New York, New York, US",Southampton,"New York, New York, US",M
944,No,2,"Hocking, Miss. Ellen Nellie""""",2,1,29105,23.0,unknown,20,"Penzance, Cornwall, England",Southampton,"Akron, Ohio, US",F
945,No,1,"Fortune, Miss. Ethel Flora",3,2,19950,263.0,C23 C25 C27,28,"Winnipeg, Manitoba, Canada",Southampton,"Winnipeg, Manitoba, Canada",F
946,No,2,"Mangiavacchi, Mr. Serafino Emilio",0,0,SC/A.3 2861,15.58,unknown,30,"Paris, France",Cherbourg,"New York, New York, US",M
947,No,3,"Rice, Master. Albert",4,1,382652,29.12,unknown,10,"Athlone, Westmeath, Ireland",Queenstown,"Spokane, Washington, US",Unknown
948,No,3,"Cor, Mr. Bartol",0,0,349230,7.9,unknown,35,"Kricina, Croatia",Southampton,"Great Falls, Montana, US",M
949,No,3,"Abelseth, Mr. Olaus Jorgensen",0,0,348122,7.65,F G63,25,"Perkins County, South Dakota, US",Southampton,"Perkins County, South Dakota, US",M
950,No,3,"Davison, Mr. Thomas Henry",1,0,386525,16.1,unknown,32,"Liverpool, Merseyside, England",Southampton,"Bedford, Indiana, US",M
951,No,1,"Chaudanson, Miss. Victorine",0,0,PC 17608,262.38,B61,36,"Cooperstown, New York, US",Cherbourg,"Cooperstown, New York, US",F
952,No,3,"Dika, Mr. Mirko",0,0,349232,7.9,unknown,17,"Podgora, Croatia",Southampton,"Vancouver, British Columbia, Canada",M
953,No,2,"McCrae, Mr. Arthur Gordon",0,0,237216,13.5,unknown,32,"Sydney, New South Wales, Australia",Southampton,Canada,M
954,No,3,"Bjorklund, Mr. Ernst Herbert",0,0,347090,7.75,unknown,18,"Stockholm, Sweden",Southampton,"New York, New York, US",M
955,No,3,"Bradley, Miss. Bridget Delia",0,0,334914,7.72,unknown,22,"Kingwilliamstown, Cork, Ireland",Queenstown,"Glen Falls, New York, US",F
956,No,1,"Ryerson, Master. John Borie",2,2,PC 17608,262.38,B57 B59 B63 B66,13,"Cooperstown, New York, US",Cherbourg,"Cooperstown, New York, US",Unknown
957,No,2,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)",0,0,F.C.C. 13534,21.0,unknown,30,"Pittsburgh, Pennsylvania, US",Southampton,"Pittsburgh, Pennsylvania, US",F
958,No,3,"Burns, Miss. Mary Delia",0,0,330963,7.88,unknown,17,"Kilmacowen, Sligo, Ireland",Queenstown,"New York, New York, US",F
959,No,1,"Moore, Mr. Clarence Bloomfield",0,0,113796,42.4,unknown,47,"Washington, DC, US",Southampton,"Washington, DC, US",M
960,No,1,"Tucker, Mr. Gilbert Milligan Jr",0,0,2543,28.54,C53,31,"Albany, New York, US",Cherbourg,"Albany, New York, US",M
961,No,1,"Fortune, Mrs. Mark (Mary McDougald)",1,4,19950,263.0,C23 C25 C27,60,"Winnipeg, Manitoba, Canada",Southampton,"Winnipeg, Manitoba, Canada",F
962,No,3,"Mulvihill, Miss. Bertha E",0,0,382653,7.75,unknown,25,"Athlone, Westmeath, Ireland",Queenstown,"Providence, Rhode Island, US",F
963,No,3,"Minkoff, Mr. Lazar",0,0,349211,7.9,unknown,21,"Gumostnik, Lovec, Bulgaria",Southampton,"Chicago, Illinois, US",M
964,No,3,"Nieminen, Miss. Manta Josefina",0,0,3101297,7.92,unknown,29,"Karinainen, Finland",Southampton,"Aberdeen, Washington, US",F
965,No,1,"Ovies y Rodriguez, Mr. Servando",0,0,PC 17562,27.72,D43,36,"Havana, Cuba",Cherbourg,"Havana, Cuba",M
966,No,1,"Geiger, Miss. Amalie",0,0,113503,211.5,C130,35,"Philadelphia, Pennsylvania, US",Southampton,"Philadelphia, Pennsylvania, US",F
967,No,1,"Keeping, Mr. Edwin",0,0,113503,211.5,C132,33,"Philadelphia, Pennsylvania, US",Southampton,"Philadelphia, Pennsylvania, US",M
968,No,3,"Miles, Mr. Frank",0,0,359306,8.05,unknown,23,"Greenwich, London, England",Southampton,"New York, New York, US",M
969,No,1,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",2,0,11770,25.7,C101,55,"New York, New York, US",Southampton,"New York, New York, US",F
970,No,2,"Aldworth, Mr. Charles Augustus",0,0,248744,13.0,unknown,30,"Bryn Mawr, Pennsylvania, US",Southampton,"Bryn Mawr, Pennsylvania, US",M
971,No,3,"Doyle, Miss. Elizabeth",0,0,368702,7.75,unknown,24,"Bree, Wexford, Ireland",Queenstown,"New York, New York, US",F
972,No,3,"Boulos, Master. Akar",1,1,2678,15.25,unknown,9,"Unknown, Lebanon",Cherbourg,"Kent, British Columbia, Canada",Unknown
973,No,1,"Straus, Mr. Isidor",1,0,PC 17483,221.78,C55 C57,67,"New York, New York, US",Southampton,"New York, New York, US",M
974,No,1,"Case, Mr. Howard Brown",0,0,19924,26.0,unknown,49,"Ascot, Berkshire, England, UK",Southampton,"Rochester, New York, US",M
975,No,3,"Demetri, Mr. Marinko",0,0,349238,7.9,unknown,23,"Unknown, Macedonia",Southampton,"New York, New York, US",M
976,No,2,"Lamb, Mr. John Joseph",0,0,240261,10.71,unknown,30,"Glencree, Ireland[note 1]",Queenstown,"Providence, Rhode Island, US",M
977,No,3,"Khalil, Mr. Betros",1,0,2660,14.45,unknown,25,"Hardîne, Lebanon",Cherbourg,"Wilkes Barre, Pennsylvania, US",M
978,No,3,"Barry, Miss. Julia",0,0,330844,7.88,unknown,26,"New York City, New York, US",Queenstown,"New York, New York, US",F
979,No,3,"Badman, Miss. Emily Louisa",0,0,A/4 31416,8.05,unknown,18,"Clevedon, North Somerset, England",Southampton,"Skaneateles, New York, US",F
980,No,3,"O'Donoghue, Ms. Bridget",0,0,364856,7.75,unknown,21,"Cum, Mayo, Ireland",Queenstown,"Chicago, Illinois, US",Unknown
981,No,2,"Wells, Master. Ralph Lester",1,1,29103,23.0,unknown,2,"Heamoor, Cornwall, England",Southampton,"Akron, Ohio, US",Unknown
982,No,3,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",1,0,347072,13.9,unknown,22,"New Haven, Connecticut, US",Southampton,"New Haven, Connecticut, US",F
983,No,3,"Pedersen, Mr. Olaf",0,0,345498,7.78,unknown,28,"Sandefjord, Norway",Southampton,"Seattle, Washington, US",M
984,No,1,"Davidson, Mrs. Thornton (Orian Hays)",1,2,F.C. 12750,52.0,B71,27,"Montreal, Quebec, Canada",Southampton,"Montreal, Quebec, Canada",F
985,No,3,"Guest, Mr. Robert",0,0,376563,8.05,unknown,32,"London, England",Southampton,"Clinton, New York, US",M
986,No,1,"Birnbaum, Mr. Jakob",0,0,13905,26.0,unknown,24,"Antwerp, Belgium",Cherbourg,"San Francisco, California, US",M
987,No,3,"Tenglin, Mr. Gunnar Isidor",0,0,350033,7.8,unknown,25,"Stockholm, Uppland, Sweden",Southampton,"Burlington, Iowa, US",M
988,No,1,"Cavendish, Mrs. Tyrell William (Julia Florence Siegel)",1,0,19877,78.85,C46,25,"London, England, UK",Southampton,"New York, New York, US",F
989,No,3,"Makinen, Mr. Kalle Edvard",0,0,STON/O 2. 3101268,7.92,unknown,29,"Ikaalinen, Pirkanmaa, Finland",Southampton,"Glassport, Pennsylvania, US",M
990,No,3,"Braf, Miss. Elin Ester Maria",0,0,347471,7.85,unknown,20,"Medeltorp, Småland, Sweden",Southampton,"Chicago, Illinois, US",F
991,No,3,"Nancarrow, Mr. William Henry",0,0,A./5. 3338,8.05,unknown,33,"St Austell, Cornwall, England",Southampton,"Yonkers, New York, US",M
992,No,1,"Stengel, Mrs. Charles Emil Henry (Annie May Morris)",1,0,11778,55.44,C116,44,"Newark, New Jersey, US",Cherbourg,"Newark, New Jersey, US",F
993,No,2,"Weisz, Mr. Leopold",1,0,228414,26.0,unknown,28,"Bromsgrove, Worcestershire, England",Southampton,"Montreal, Quebec, Canada",M
994,No,3,"Foley, Mr. William",0,0,365235,7.75,unknown,20,"Donoughmore, Cork, Ireland",Queenstown,"New York, New York, US",M
995,No,3,"Johansson Palmquist, Mr. Oskar Leander",0,0,347070,7.78,unknown,26,"Kvarnaryd, Småland, Sweden",Southampton,"New Haven, Connecticut, US",M
996,No,3,"Thomas, Mrs. Alexander (Thamine Thelma"")""",1,1,2625,8.52,unknown,16,"Hardîne, Lebanon",Cherbourg,"Wilkes Barre, Pennsylvania, US",F
997,No,3,"Holthen, Mr. Johan Martin",0,0,C 4001,22.52,unknown,28,"Bergen, Norway",Southampton,"New York, New York, US",M
998,No,3,"Buckley, Mr. Daniel",0,0,330920,7.82,unknown,21,"Kingwilliamstown, Cork, Ireland",Queenstown,"New York, New York, US",M
999,No,3,"Ryan, Mr. Edward",0,0,383162,7.75,unknown,24,"Ballinascreen, Tipperary, Ireland",Queenstown,"Troy, New York, US",M
1000,No,3,"Willer, Mr. Aaron (Abi Weller"")""",0,0,3410,8.71,unknown,37,"Unknown, Russia",Cherbourg,"Chicago, Illinois, US",M
1001,No,2,"Swane, Mr. George",0,0,248734,13.0,F,19,"Montreal, Quebec, Canada",Southampton,"Montreal, Quebec, Canada",M
1002,No,2,"Stanton, Mr. Samuel Ward",0,0,237734,15.05,unknown,42,"New York, New York, US",Southampton,"New York, New York, US",M
1003,No,3,"Shine, Miss. Ellen Natalia",0,0,330968,7.78,unknown,20,"Cork, Cork, Ireland",Queenstown,"New York, New York, US",F
1004,No,1,"Evans, Miss. Edith Corse",0,0,PC 17531,31.68,A29,36,"New York, New York, US",Cherbourg,"New York, New York, US",F
1005,No,3,"Buckley, Miss. Katherine",0,0,329944,7.28,unknown,22,"Ovens, Cork, Ireland",Queenstown,"Roxbury, Massachusetts, US",F
1006,No,1,"Straus, Mrs. Isidor (Rosalie Ida Blun)",1,0,PC 17483,221.78,C55 C57,63,"New York, New York, US",Southampton,"New York, New York, US",F
1007,No,3,"Chronopoulos, Mr. Demetrios",1,0,2680,14.45,unknown,18,"Agios Sostis, Peloponnese, Greece",Cherbourg,"New York, New York, US",M
1008,No,3,"Thomas, Mr. John",0,0,2681,6.44,unknown,34,"Unknown, Unknown",Cherbourg,"Columbus, Ohio, US",M
1009,No,3,"Sandstrom, Miss. Beatrice Irene",1,1,PP 9549,16.7,G6,1,"Motala, Östergötland, Sweden",Southampton,"San Francisco, US",F
1010,No,1,"Beattie, Mr. Thomson",0,0,13050,75.24,C6,36,"Fergus, Ontario, Canada",Southampton,"Fergus, Ontario, Canada",M
1011,No,2,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",1,0,SC/AH 29037,26.0,unknown,28,"Liskeard, Cornwall, England",Southampton,"Spokane, Washington, US",F
1012,No,2,"Watt, Miss. Bertha J",0,0,C.A. 33595,15.75,unknown,12,"Aberdeen, Aberdeenshire, Scotland",Southampton,"Portland, Oregon, US",F
1013,No,3,"Kiernan, Mr. John",1,0,367227,7.75,unknown,24,"Jersey City, New Jersey, US",Queenstown,"Jersey City, New Jersey, US",M
1014,No,1,"Schabert, Mrs. Paul (Emma Mock)",1,0,13236,57.75,C28,35,"Hamburg, German Empire[note 2]",Southampton,"New York, New York, US",F
1015,No,3,"Carver, Mr. Alfred John",0,0,392095,7.25,unknown,28,"Southampton, Hampshire, England",Southampton,"New York, New York, US",M
1016,No,3,"Kennedy, Mr. John",0,0,368783,7.75,unknown,24,"Watergate, Limerick, Ireland",Queenstown,"New York, New York, US",M
1017,No,3,"Cribb, Miss. Laura Alice",0,1,371362,16.1,unknown,16,"Bournemouth, Dorset, England",Southampton,"Newark, New Jersey, US",F
1018,No,3,"Brobeck, Mr. Karl Rudolf",0,0,350045,7.8,unknown,22,"Norrköping, Östergötland, Sweden",Southampton,"Worcester, Massachusetts, US",M
1019,No,3,"McCoy, Miss. Alicia",2,0,367226,23.25,unknown,26,"Carrickatane, Tyrone, Ireland",Queenstown,"Brooklyn, New York, US",F
1020,No,2,"Bowenur, Mr. Solomon",0,0,211535,13.0,unknown,42,"London, England",Southampton,"New York, New York, US",M
1021,No,3,"Petersen, Mr. Marius",0,0,342441,8.05,unknown,24,"London, England",Southampton,"New York, New York, US",M
1022,No,3,"Spinner, Mr. Henry John",0,0,STON/OQ. 369943,8.05,unknown,32,"Arboretum, Worcestershire, England",Southampton,"Gloversville, New York, US",M
1023,No,1,"Gracie, Col. Archibald IV",0,0,113780,28.5,C51,53,"Washington, DC, US",Southampton,"Washington, DC, US",Unknown
1024,No,3,"Lefebre, Mrs. Frank (Frances)",0,4,4133,25.47,unknown,40,"Liévin, Pas-de-Calais, France",Southampton,"Mystic, Iowa, US",F
1025,No,3,"Thomas, Mr. Charles P",1,0,2621,6.44,unknown,31,"Hardîne, Lebanon",Cherbourg,"Wilkes Barre, Pennsylvania, US",M
1026,No,3,"Dintcheff, Mr. Valtcho",0,0,349226,7.9,unknown,43,"Unknown, Bulgaria",Southampton,"Tulsa, Oklahoma, US",M
1027,No,3,"Carlsson, Mr. Carl Robert",0,0,350409,7.85,unknown,24,"Göteborg, Västergötland, Sweden",Southampton,"Huntley, Illinois, US",M
1028,No,3,"Zakarian, Mr. Mapriededer",0,0,2656,7.22,unknown,22,"Kiğı, Turkey",Cherbourg,"Brantford, Ontario, Canada",M
1029,No,2,"Schmidt, Mr. August",0,0,248659,13.0,unknown,26,"Newark, New Jersey, US",Southampton,"Newark, New Jersey, US",M
1030,No,3,"Drapkin, Miss. Jennie",0,0,SOTON/OQ 392083,8.05,unknown,24,"Mogilev, Belarus",Southampton,"New York, New York, US",F
1031,No,3,"Goodwin, Mr. Charles Frederick",1,6,CA 2144,46.9,unknown,42,"Fulham, England",Southampton,"Niagara Falls, New York, US",M
1032,No,3,"Goodwin, Miss. Jessie Allis",5,2,CA 2144,46.9,unknown,12,"Fulham, England",Southampton,"Niagara Falls, New York, US",F
1033,No,1,"Daniels, Miss. Sarah",0,0,113781,151.55,unknown,33,"Montreal, Quebec, Canada",Southampton,"Montreal, Quebec, Canada",F
1034,No,1,"Ryerson, Mr. Arthur Larned",1,3,PC 17608,262.38,B57 B59 B63 B66,61,"Cooperstown, New York, US",Cherbourg,"Cooperstown, New York, US",M
1035,No,2,"Beauchamp, Mr. Henry James",0,0,244358,26.0,unknown,28,"London, England, UK",Southampton,"New York, New York, US",M
1036,No,1,"Lindeberg-Lind, Mr. Erik Gustaf (Mr Edward Lingrey"")""",0,0,17475,26.55,unknown,42,"Jordanstorp, Södermanland, Sweden",Southampton,"New York, New York, US",M
1037,No,3,"Vander Planke, Mr. Julius",3,0,345763,18.0,unknown,31,"Zwevezele, Belgium",Southampton,"Fremont, Ohio, US",M
1038,No,1,"Hilliard, Mr. Herbert Henry",0,0,17463,51.86,E46,44,"Brighton, Massachusetts, US",Southampton,"Brighton, Massachusetts, US",M
1039,No,3,"Davies, Mr. Evan",0,0,SC/A4 23568,8.05,unknown,22,"Pontardawe, West Glamorgan, Wales",Southampton,"Pontiac, Michigan, US",M
1040,No,1,"Crafton, Mr. John Bertram",0,0,113791,26.55,unknown,59,"Roachdale, Indiana, US",Southampton,"Roachdale, Indiana, US",M
1041,No,2,"Lahtinen, Rev. William",1,1,250651,26.0,unknown,35,"Minneapolis, Minnesota, US",Southampton,"Minneapolis, Minnesota, US",Unknown
1042,No,1,"Earnshaw, Mrs. Boulton (Olive Potter)",0,1,11767,83.16,C54,0,unknown,Cherbourg,unknown,F
1043,No,3,"Matinoff, Mr. Nicola",0,0,349255,7.9,unknown,30,"Gabrovo, Bulgaria",Cherbourg,"Madison, Wisconsin, US",M
1044,No,3,"Storey, Mr. Thomas",0,0,3701,13.30313559322034,unknown,51,"Liverpool, Merseyside, England,",Southampton,"New York, New York, US",M
1045,No,3,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",0,2,350405,12.18,unknown,36,"Salmunds, Gotland, Sweden",Southampton,"Los Angeles, US",F
1046,No,3,"Asplund, Master. Filip Oscar",4,2,347077,31.39,unknown,13,"Alseda, Småland, Sweden",Southampton,"Worcester, Massachusetts, US",Unknown
1047,No,3,"Duquemin, Mr. Joseph",0,0,S.O./P.P. 752,7.55,unknown,19,"Saint Sampson, Guernsey, Channel Islands, England",Southampton,"Albion, New York, US",M
1048,No,1,"Bird, Miss. Ellen",0,0,PC 17483,221.78,C97,31,"New York, New York, US",Southampton,"New York, New York, US",F
1049,No,3,"Lundin, Miss. Olga Elida",0,0,347469,7.85,unknown,0,unknown,Southampton,unknown,F
1050,No,1,"Borebank, Mr. John James",0,0,110489,26.55,D22,42,"London, England, UK",Southampton,"Toronto, Ontario, Canada",M
1051,No,3,"Peacock, Mrs. Benjamin (Edith Nile)",0,2,SOTON/O.Q. 3101315,13.78,unknown,26,"Southampton, Hampshire, England",Southampton,"Elizabeth, New Jersey, US",F
1052,No,3,"Smyth, Miss. Julia",0,0,335432,7.73,unknown,17,"Kilcogy, Cavan, Ireland",Queenstown,"New York, New York, US",F
1053,No,3,"Touma, Master. Georges Youssef",1,1,2650,15.25,unknown,8,"Tibnin, Lebanon",Cherbourg,"Dowagiac, Michigan, US",Unknown
1054,No,2,"Wright, Miss. Marion",0,0,220844,13.5,unknown,26,"Yeovil, Somerset, England",Southampton,"Cottage Grove, Oregon, US",F
1055,No,3,"Pearce, Mr. Ernest",0,0,343271,7.0,unknown,32,"London, England",Southampton,"New York, New York, US",M
1056,No,2,"Peruschitz, Rev. Joseph Maria",0,0,237393,13.0,unknown,28,"Scheyern, Bavaria, German Empire[note 2]",Southampton,"St. Cloud, Minnesota, US",Unknown
1057,No,3,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",1,1,315153,22.02,unknown,26,"Zürich, Switzerland",Southampton,"Milwaukee, Wisconsin, US",F
1058,No,1,"Brandeis, Mr. Emil",0,0,PC 17591,50.5,B10,48,"Omaha, Nebraska, US",Cherbourg,"Omaha, Nebraska, US",M
1059,No,3,"Ford, Mr. Edward Watson",2,2,W./C. 6608,34.38,unknown,18,"Rotherfield, East Sussex, England",Southampton,"Essex County, New Jersey, US",M
1060,No,1,"Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick)",0,0,17770,27.72,unknown,36,"New York, New York, US",Cherbourg,"New York, New York, US",F
1061,No,3,"Hellstrom, Miss. Hilda Maria",0,0,7548,8.96,unknown,22,"Stora Tuna, Sweden",Southampton,"Evanston, Illinois, US",F
1062,No,3,"Lithman, Mr. Simon",0,0,S.O./P.P. 251,7.55,unknown,26,"Edinburgh, Scotland",Southampton,"New York, New York, US",M
1063,No,3,"Zakarian, Mr. Ortin",0,0,2670,7.22,unknown,27,"Kiğı, Turkey",Cherbourg,"Brantford, Ontario, Canada",M
1064,No,3,"Dyker, Mr. Adolf Fredrik",1,0,347072,13.9,unknown,23,"New Haven, Connecticut, US",Southampton,"New Haven, Connecticut, US",M
1065,No,3,"Torfa, Mr. Assad",0,0,2673,7.23,unknown,20,"Unknown, Syria",Cherbourg,"New York, New York, US",M
1066,No,3,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",1,5,347077,31.39,unknown,40,"Alseda, Småland, Sweden",Southampton,"Worcester, Massachusetts, US",M
1067,No,2,"Brown, Miss. Edith Eileen",0,2,29750,39.0,unknown,15,"Cape Town, South Africa, UK",Southampton,"Seattle, Washington, US",F
1068,No,2,"Sincock, Miss. Maude",0,0,C.A. 33112,36.75,unknown,20,"St. Ives, Cornwall, England",Southampton,"Hancock, Michigan, US",F
1069,No,1,"Stengel, Mr. Charles Emil Henry",1,0,11778,55.44,C116,54,"Newark, New Jersey, US",Cherbourg,"Newark, New Jersey, US",M
